name,market_capitalization_USD,price,country
PyroGenesis Canada,130000000.0,1.0,Canada
KULR Technology,130000000.0,1.0,USA
Starbox Group,130000000.0,3.0,Malaysia
XOS,130000000.0,1.0,USA
Doma,130000000.0,0.0,USA
Xunlei,130000000.0,2.0,China
MariMed,130000000.0,0.0,USA
Aemetis,130000000.0,4.0,USA
SML Isuzu,130000000.0,9.0,India
Arteris,130000000.0,4.0,USA
AdTheorent,130000000.0,2.0,USA
BankFinancial,130000000.0,10.0,USA
Malvern Bancorp,130000000.0,18.0,USA
Lazydays Holdings,130000000.0,13.0,USA
Heliogen,130000000.0,1.0,USA
Turtle Beach Corp,130000000.0,8.0,USA
Redwire,130000000.0,2.0,USA
Rico Auto Industries,130000000.0,1.0,India
Milestone Pharmaceuticals,130000000.0,4.0,Canada
ARC Document Solutions,130000000.0,3.0,USA
Smith Micro Software,130000000.0,2.0,USA
Euroseas,130000000.0,19.0,Greece
Ovid Therapeutics,130000000.0,2.0,USA
Daktronics,130000000.0,3.0,USA
Capacit'e Infraprojects,130000000.0,2.0,India
Provident Bancorp,130000000.0,7.0,USA
Twin Disc,130000000.0,10.0,USA
Supermax Corporation Berhad,130000000.0,0.0,Malaysia
Inotiv,130000000.0,5.0,USA
Altisource Portfolio,130000000.0,8.0,Luxembourg
Athira Pharma,130000000.0,3.0,USA
O2Micro,130000000.0,4.0,Cayman Islands
Martin Midstream Partners,130000000.0,3.0,USA
AG Mortgage Investment Trust,120000000.0,6.0,USA
Village Farms International,120000000.0,1.0,Canada
Americas Gold and Silver Corp,120000000.0,1.0,Canada
Tabula Rasa HealthCare,120000000.0,5.0,USA
Cellectis,120000000.0,3.0,France
KLab,120000000.0,3.0,Japan
Loop Industries,120000000.0,3.0,Canada
Citius Pharmaceuticals,120000000.0,1.0,USA
Superior Industries International,120000000.0,5.0,USA
Remark Holdings,120000000.0,1.0,USA
Glatfelter,120000000.0,3.0,USA
Sesen Bio,120000000.0,1.0,USA
Vaxart,120000000.0,1.0,USA
Arrival,120000000.0,0.0,UK
SOPHiA GENETICS,120000000.0,2.0,Switzerland
Hycroft Mining,120000000.0,1.0,USA
PTC Financial Services,120000000.0,0.0,India
Northern Dynasty Minerals,120000000.0,0.0,Canada
Quantum,120000000.0,1.0,USA
Allot,120000000.0,3.0,Israel
SelectQuote,120000000.0,1.0,USA
Old Point Financial,120000000.0,25.0,USA
Yellow Corporation,120000000.0,2.0,USA
Ohio Valley Banc Corp,120000000.0,26.0,USA
PLBY Group (Playboy),120000000.0,3.0,USA
Frequency Therapeutics,120000000.0,4.0,USA
Taysha Gene Therapies,120000000.0,2.0,USA
Anixa Biosciences,120000000.0,4.0,USA
Latch,120000000.0,1.0,USA
Nucleus Software Exports,120000000.0,5.0,India
Prakash Industries,120000000.0,1.0,India
Townsquare Media,120000000.0,7.0,USA
Local Bounti,120000000.0,1.0,USA
InflaRx,120000000.0,3.0,Germany
Srikalahasthi Pipes,120000000.0,3.0,India
Paratek Pharmaceuticals,120000000.0,2.0,USA
Diebold Nixdorf,120000000.0,2.0,USA
FaZe Clan,120000000.0,2.0,USA
KAP AG,120000000.0,16.0,Germany
Mangalore Chemicals and Fertilizers,120000000.0,1.0,India
Offerpad,120000000.0,1.0,USA
D-Wave Quantum,120000000.0,1.0,Canada
Fonar Corporation,120000000.0,18.0,USA
Eos Energy Enterprises,120000000.0,1.0,USA
Pexip,120000000.0,1.0,Norway
Coffee Day Enterprises,120000000.0,1.0,India
Userjoy Technology,120000000.0,3.0,Taiwan
Vinco Ventures,120000000.0,1.0,USA
Astra Space,110000000.0,0.0,USA
Societal CDMO,110000000.0,1.0,USA
Bodal Chemicals,110000000.0,1.0,India
Naked Wines,110000000.0,2.0,UK
Peninsula Energy,110000000.0,0.0,Australia
Praxis Precision Medicines,110000000.0,3.0,USA
Bitfarms,110000000.0,1.0,Canada
Matinas BioPharma,110000000.0,1.0,USA
Akebia Therapeutics,110000000.0,1.0,USA
RumbleON,110000000.0,7.0,USA
MediciNova,110000000.0,2.0,USA
Tattooed Chef,110000000.0,1.0,USA
Aiming Inc,110000000.0,3.0,Japan
FinWise Bancorp,110000000.0,9.0,USA
The RealReal,110000000.0,1.0,USA
Navkar Corp,110000000.0,1.0,India
Solid Biosciences,110000000.0,6.0,USA
Buzzfeed,110000000.0,1.0,USA
Nok Air,110000000.0,0.0,Thailand
Radio City,110000000.0,0.0,India
VBI Vaccines,110000000.0,0.0,USA
Knights Group,110000000.0,1.0,UK
L.B. Foster,110000000.0,10.0,USA
Sterling Tools,110000000.0,3.0,India
MDxHealth,110000000.0,7.0,Belgium
Anup Engineering,110000000.0,11.0,India
Lee Enterprises,110000000.0,19.0,USA
GE Power India,110000000.0,2.0,India
Allied Tecnologia,110000000.0,1.0,Brazil
Nuvectis Pharma,110000000.0,8.0,USA
EyePoint Pharmaceuticals,110000000.0,3.0,USA
Asensus Surgical,110000000.0,0.0,USA
USD Partners,110000000.0,3.0,USA
XBiotech,110000000.0,4.0,USA
India Motor Parts and Accessories,100000000.0,9.0,India
Westwood Holdings Group,100000000.0,13.0,USA
Quick Heal,100000000.0,2.0,India
Creepy Jar,100000000.0,161.0,Poland
Citizens Inc,100000000.0,2.0,USA
Cel-Sci,100000000.0,2.0,USA
Orient Paper Mills,100000000.0,1.0,India
Comscore,100000000.0,1.0,USA
Starbreeze,100000000.0,0.0,Sweden
KORE,100000000.0,1.0,USA
India Nippon Electricals,100000000.0,5.0,India
Pollux Properti Indonesia,100000000.0,0.0,Indonesia
Graphite Bio,100000000.0,2.0,USA
Union Bankshares,100000000.0,24.0,USA
Cenntro Electric Group,100000000.0,0.0,USA
The Oncology Institute,100000000.0,1.0,USA
High Tide,100000000.0,1.0,Canada
Bergs Timber,100000000.0,3.0,Sweden
Sylogist,100000000.0,4.0,Canada
Pulse Biosciences,100000000.0,3.0,USA
Lakeland Industries,100000000.0,14.0,USA
Talkspace,100000000.0,1.0,USA
Bakkt Holdings,100000000.0,1.0,USA
CI Games,100000000.0,1.0,Poland
Immuneering,100000000.0,4.0,USA
Parken Sport (F.C. Copenhagen),100000000.0,11.0,Denmark
RVL Pharmaceuticals,100000000.0,1.0,USA
Barnes & Noble Education,100000000.0,2.0,USA
U.S. Xpress Enterprises,100000000.0,2.0,USA
Sangoma Technologies,100000000.0,5.0,Canada
Provident Financial Holdings,100000000.0,14.0,USA
Thunderful Group,100000000.0,1.0,Sweden
Red Robin,100000000.0,6.0,USA
Sarcos Technology and Robotics,100000000.0,1.0,USA
Kokuyo Camlin,100000000.0,1.0,India
Capricor Therapeutics,100000000.0,4.0,USA
Ideanomics,100000000.0,0.0,USA
Mallinckrodt Pharmaceuticals,100000000.0,8.0,UK
Sonendo,100000000.0,2.0,USA
Park City Group,99910000.0,5.0,USA
Pixelworks,99830000.0,2.0,USA
Lument Finance Trust,99230000.0,2.0,USA
Mind Medicine,99180000.0,3.0,USA
Graham Corporation,99100000.0,9.0,USA
TeraWulf,99080000.0,1.0,USA
Relmada Therapeutics,99020000.0,3.0,USA
Verastem Oncology,98740000.0,0.0,USA
Clearside Biomedical,98710000.0,2.0,USA
Mangalam Cement,98380000.0,4.0,India
Spectrum Pharmaceuticals,98000000.0,0.0,USA
Kayak Inc,97970000.0,6.0,Japan
Kronos Bio,97860000.0,2.0,USA
Ateam,97590000.0,5.0,Japan
Seanergy Maritime,97500000.0,1.0,Greece
Wag! Group,97470000.0,3.0,USA
REE Automotive,96760000.0,0.0,Israel
Tanzanian Gold Corporation,96760000.0,0.0,Canada
Ellington Residential Mortgage REIT,96690000.0,7.0,USA
Inseego,96090000.0,1.0,USA
Hour Loop,96010000.0,3.0,USA
BigBear.ai,95960000.0,1.0,USA
PowerFleet,95850000.0,3.0,USA
Sport Lisboa e Benfica,95640000.0,4.0,Portugal
Himatsingka Seide,95530000.0,1.0,India
Lyra Therapeutics,95480000.0,3.0,USA
Phunware,95400000.0,1.0,USA
Fluent,95140000.0,1.0,USA
Aura Energy,95040000.0,0.0,Australia
Reading International,94950000.0,3.0,USA
Sema4,94760000.0,0.0,USA
Oncolytics Biotech,94440000.0,2.0,Canada
Viomi Technology,94270000.0,1.0,China
Gala Incorporated,93860000.0,4.0,Japan
Stabilis Solutions,93770000.0,5.0,USA
Ayr Wellness,93550000.0,1.0,USA
Nihon Falcom,93460000.0,9.0,Japan
Avino Silver & Gold Mines,93370000.0,1.0,Canada
Spero Therapeutics,93190000.0,2.0,USA
Harte Hanks,93170000.0,12.0,USA
Pieris Pharmaceuticals,93000000.0,1.0,USA
Apex Frozen Foods,92760000.0,3.0,India
Vince Holding,92730000.0,8.0,USA
Lulu's Fashion Lounge,92660000.0,2.0,USA
Farmer Brothers,92640000.0,5.0,USA
Infinities Tech (Jiu Zun Digital),92240000.0,0.0,China
Rigetti Computing,92230000.0,1.0,USA
American Resources Corp,92060000.0,1.0,USA
CBAK Energy,91660000.0,1.0,China
PEDEVCO,91360000.0,1.0,USA
MacroWell OMG Digital Entertainment,91340000.0,3.0,Taiwan
Atossa Therapeutics,91050000.0,1.0,USA
AppHarvest,91040000.0,1.0,USA
Advent Technologies,91020000.0,2.0,USA
Mainz Biomed,90870000.0,6.0,Germany
Akili,90370000.0,1.0,USA
Bliss GVS Pharma,90080000.0,1.0,India
Apyx Medical,89260000.0,3.0,USA
Sonida Senior Living,88820000.0,13.0,USA
AEye,88660000.0,1.0,USA
Bragg Gaming Group,88550000.0,4.0,Canada
Grove Collaborative,88300000.0,0.0,USA
Sino-Entertainment Technology,87960000.0,0.0,China
AirAsia,87960000.0,1.0,Malaysia
WeTrade Group,87790000.0,0.0,China
Alligator Energy,87000000.0,0.0,Australia
Scienjoy,86610000.0,2.0,China
Cytosorbents,86390000.0,2.0,USA
Don't Nod Entertainment,86110000.0,10.0,France
Lifeway Foods,85990000.0,6.0,USA
Fortress Biotech,85800000.0,1.0,USA
Mynaric,85690000.0,4.0,Germany
Velan,85690000.0,4.0,Canada
Titan Medical,85220000.0,1.0,Canada
Modiv,85170000.0,11.0,USA
orion-group-holdings,84940000.0,3.0,USA
Flotek Industries,84480000.0,1.0,USA
CROOZ,84260000.0,8.0,Japan
Seelos Therapeutics,84110000.0,1.0,USA
3i Infotech,83940000.0,1.0,India
Charlotte's Web,83750000.0,1.0,USA
Flexsteel Industries,83580000.0,16.0,USA
Trilogy Metals,83480000.0,1.0,Canada
Jay Bharat Maruti,83450000.0,2.0,India
Dare Bioscience,82700000.0,1.0,USA
Instil Bio,82230000.0,1.0,USA
Electra Meccanica,82030000.0,1.0,Canada
Sono,81560000.0,1.0,Germany
Carrols Restaurant Group,81500000.0,2.0,USA
Ebixcash India,81500000.0,7.0,India
LMP Automotive Holdings,80720000.0,7.0,USA
Rekor Systems,80430000.0,1.0,USA
Akatsuki Corp.,79730000.0,2.0,Japan
Jianzhi Education Technology Group,79320000.0,1.0,China
Mesa Air,79300000.0,2.0,USA
Compugen,78880000.0,1.0,Israel
Co-Diagnostics,78840000.0,3.0,USA
NeoVolta,78820000.0,2.0,USA
Reliance Communications,78790000.0,0.0,India
Smart Sand,78780000.0,2.0,USA
Volta,78690000.0,0.0,USA
KINS Technology Group,78530000.0,10.0,USA
ACRES Commercial Realty,78470000.0,9.0,USA
NRx Pharmaceuticals,78460000.0,1.0,USA
Delta Apparel,78410000.0,11.0,USA
Gulf Island Fabrication,78340000.0,5.0,USA
Bloober Team,77860000.0,4.0,Poland
Venator Materials,77790000.0,1.0,UK
Protalix BioTherapeutics,77510000.0,2.0,Israel
Kaixin Auto,76940000.0,0.0,China
CAVE Interactive,76670000.0,13.0,Japan
Akumin,76210000.0,1.0,Canada
Yuke's,76100000.0,9.0,Japan
Björn Borg,75550000.0,3.0,Sweden
ATARI,75310000.0,0.0,France
Longeveron,75030000.0,4.0,USA
Asian Granito India,74990000.0,1.0,India
Xilio Therapeutics,74650000.0,3.0,USA
Orchard Therapeutics,73480000.0,1.0,UK
Sotherly Hotels,73190000.0,2.0,USA
S.S. Lazio,72740000.0,1.0,Italy
aTyr Pharma,72520000.0,3.0,USA
"NN, Inc.",72380000.0,2.0,USA
Embark Technology,72130000.0,3.0,USA
IO Biotech,72030000.0,3.0,Denmark
Syros Pharmaceuticals,72000000.0,4.0,USA
Broccoli,71980000.0,8.0,Japan
Quicklogic,71720000.0,5.0,USA
Wrap Technologies,71550000.0,2.0,USA
Feiyu Technology International Company,71490000.0,0.0,China
Momentus,71310000.0,1.0,USA
Iris Energy,70370000.0,1.0,Australia
Spencer's Retail,69980000.0,1.0,India
Laramide Resources,69830000.0,0.0,Canada
Forsys Metals,69710000.0,0.0,Canada
Senti Biosciences,69290000.0,2.0,USA
Superior Resources,68930000.0,0.0,Australia
DIRTT Environmental Solutions,68930000.0,1.0,Canada
Owlet,68910000.0,1.0,USA
Elevate Uranium,68840000.0,0.0,Australia
Genprex,68670000.0,1.0,USA
Regis Corporation,68300000.0,2.0,USA
Enzo Biochem,68200000.0,1.0,USA
eMagin,68040000.0,1.0,USA
Argo Blockchain,67850000.0,1.0,UK
Vapotherm,67830000.0,3.0,USA
Galectin Therapeutics,67740000.0,1.0,USA
BeyondSpring,67730000.0,2.0,USA
geechs,67610000.0,6.0,Japan
Bird Global,67300000.0,0.0,USA
Accelerate Diagnostics,67230000.0,1.0,USA
Rane Brake Lining,67110000.0,9.0,India
Know Labs,65970000.0,1.0,USA
Energous,65830000.0,1.0,USA
GAN,65580000.0,2.0,UK
Imagineer,65300000.0,7.0,Japan
Vista Gold,65170000.0,1.0,USA
Great Elm Capital,64780000.0,9.0,USA
Tiziana Life Sciences,64420000.0,1.0,UK
Culp,64410000.0,5.0,USA
Wejo Group,64380000.0,1.0,UK
DermTech,64350000.0,2.0,USA
ATI Physical Therapy,64220000.0,0.0,USA
Synlogic,64180000.0,1.0,USA
Adverum Biotechnologies,63930000.0,1.0,USA
Express,63640000.0,1.0,USA
vTv Therapeutics,63540000.0,1.0,USA
Cheetah Mobile,63350000.0,2.0,China
Curis,63120000.0,1.0,USA
Aterian,62790000.0,1.0,USA
Manhattan Bridge Capital,62760000.0,5.0,USA
MAG Interactive,62740000.0,2.0,Sweden
Synchronoss,62690000.0,1.0,USA
Viracta Therapeutics,62640000.0,2.0,USA
Nectar Lifesciences,62480000.0,0.0,India
Enochian Biosciences,62480000.0,1.0,USA
Surface Oncology,62350000.0,1.0,USA
Gamesparcs,62080000.0,1.0,Taiwan
Root Insurance,62040000.0,4.0,USA
ASP Isotopes,61840000.0,2.0,USA
PopReach,61830000.0,0.0,Canada
Sunworks,61570000.0,2.0,USA
Immunic,61210000.0,1.0,USA
Logan Ridge Finance,61180000.0,23.0,USA
Retractable Technologies,60930000.0,2.0,USA
Aeria,60870000.0,3.0,Japan
Mega Uranium,60810000.0,0.0,Canada
Nano Labs,60760000.0,1.0,China
Augmedix,60640000.0,2.0,USA
Lantern Pharma,60450000.0,6.0,USA
Bit Digital,60370000.0,1.0,USA
Orion Energy Systems,60290000.0,2.0,USA
Polished.com,59970000.0,1.0,USA
Wayi International Digital Entertainment,59920000.0,3.0,Taiwan
the Marygold Companies,59540000.0,2.0,USA
Jounce Therapeutics,58930000.0,1.0,USA
Xebec Adsorption,58690000.0,0.0,Canada
Aptose Biosciences,58120000.0,1.0,Canada
Pestech Cambodia,57460000.0,1.0,Cambodia
BrainStorm Cell Therapeutics,57370000.0,2.0,USA
Gaia,57210000.0,3.0,USA
Addentax Group,57210000.0,2.0,China
NCS Multistage,57200000.0,24.0,USA
Unitech Group,57040000.0,0.0,India
Spruce Biosciences,57010000.0,2.0,USA
Hydrofarm,56910000.0,1.0,USA
Sporting Clube de Portugal,56430000.0,1.0,Portugal
Snail Inc,55720000.0,2.0,China
Elevate Credit,55610000.0,2.0,USA
Sellas Life Sciences,55580000.0,3.0,USA
Petropavlovsk,55500000.0,1.0,UK
Magic Empire Global (Giraffe Capital),55400000.0,3.0,Hong Kong
Balaji Telefilms,55310000.0,1.0,India
FreightCar America,55240000.0,3.0,USA
Geospace Technologies,54940000.0,4.0,USA
PAVmed,54810000.0,1.0,USA
NuCana,54800000.0,1.0,UK
Allied Esports,54320000.0,1.0,USA
Hinduja Ventures,54120000.0,2.0,India
AquaBounty,54030000.0,1.0,USA
BioLargo,53980000.0,0.0,USA
SCYNEXIS,53880000.0,2.0,USA
Abeona Therapeutics,53240000.0,3.0,USA
Rapid Micro Biosystems,52910000.0,1.0,USA
Mobile Factory,52390000.0,7.0,Japan
VirTra,52090000.0,5.0,USA
TherapeuticsMD,52060000.0,6.0,USA
Neovasc,52040000.0,19.0,Canada
ReWalk Robotics,51400000.0,1.0,Israel
Indonesia Energy,50810000.0,5.0,Indonesia
Armata Pharmaceuticals,50600000.0,1.0,USA
Leap Therapeutics,50500000.0,1.0,USA
Hindustan Media Ventures,50200000.0,1.0,India
Talaris Therapeutics,50190000.0,1.0,USA
Lucid Diagnostics,50050000.0,1.0,USA
AeroClean Technologies,49740000.0,3.0,USA
HEXO,49500000.0,1.0,Canada
Cimbeton,49090000.0,28.0,Turkey
Red Cat Holdings,48930000.0,1.0,USA
N.B.I. Industrial Finance,48920000.0,20.0,India
Science 37,48880000.0,0.0,USA
Cielo Waste Solutions,48860000.0,0.0,Canada
Castellum,48600000.0,1.0,USA
Golden Minerals,48560000.0,0.0,USA
Rafael Holdings,48450000.0,2.0,USA
Koss,48370000.0,5.0,USA
Kaival Brands Innovations,48350000.0,1.0,USA
Aquestive Therapeutics,48290000.0,1.0,USA
Horizon Global,47970000.0,2.0,USA
Nautilus,47890000.0,2.0,USA
Heritage Insurance,47870000.0,2.0,USA
iCandy Interactive,47780000.0,0.0,Australia
Unity Biotechnology,47680000.0,3.0,USA
Imperial Petroleum,47110000.0,0.0,Greece
Mogo,47020000.0,1.0,Canada
Kala Pharmaceuticals,46880000.0,29.0,USA
East Side Games,46840000.0,1.0,Canada
Achieve Life Sciences,46710000.0,3.0,Canada
5th Planet Games,46380000.0,0.0,Denmark
Lightning eMotors,46360000.0,1.0,USA
Advanced Emissions Solutions,46240000.0,2.0,USA
Ascent Solar Technologies,46140000.0,1.0,USA
OncoCyte,46040000.0,0.0,USA
enish,45660000.0,3.0,Japan
Big Cheese Studio,45540000.0,11.0,Poland
Ourgame International,45520000.0,0.0,China
TScan Therapeutics,45510000.0,2.0,USA
Adamas One,45420000.0,2.0,USA
Söktas Tekstil,45410000.0,0.0,Turkey
Renren,45350000.0,2.0,China
TESSCO Technologies,45330000.0,5.0,USA
Solar Integrated Roofing,45300000.0,0.0,USA
Biomerica,45270000.0,3.0,USA
Coya Therapeutics,45200000.0,5.0,USA
coly,44900000.0,8.0,Japan
BitNile,44770000.0,0.0,USA
MEP Infrastructure,44440000.0,0.0,India
Kirkland's,44380000.0,3.0,USA
ATA Creativity Global,44310000.0,1.0,China
Westwater Resources,43980000.0,1.0,USA
Natural Health Trends,43860000.0,4.0,USA
Solitario Zinc,43380000.0,1.0,USA
American Virtual Cloud,43180000.0,1.0,USA
GreenPower Motor Company,43080000.0,2.0,Canada
United Insurance Holdings,42890000.0,1.0,USA
Intellicheck,42820000.0,2.0,USA
U.S. Gold Corp,42650000.0,5.0,USA
Nippon Ichi Software,42650000.0,8.0,Japan
Silver One Resources,42490000.0,0.0,Canada
Lipocine,42470000.0,0.0,USA
Ashford Inc,41880000.0,13.0,USA
Phnom Penh SEZ,41810000.0,1.0,Cambodia
Investigator Resources,41730000.0,0.0,Australia
Avalon GloboCare,41490000.0,4.0,USA
Graphex Group,41000000.0,1.0,Hong Kong
Tose Software,40880000.0,5.0,Japan
Swvl Holdings,40530000.0,0.0,United Arab Emirates
Zordix,40080000.0,1.0,Sweden
Corvus Pharmaceuticals,39970000.0,1.0,USA
Okyo Pharma,39820000.0,2.0,UK
Broadwind,39690000.0,2.0,USA
BoomBit,39450000.0,3.0,Poland
CyberStep,39380000.0,4.0,Japan
Tonix Pharmaceuticals,39120000.0,1.0,USA
Navios Maritime Holdings,38960000.0,2.0,Monaco
Shift Technologies,38770000.0,0.0,USA
The Glimpse Group,38740000.0,3.0,USA
MAIA Biotechnology,38420000.0,4.0,USA
AppTech Payments,38360000.0,2.0,USA
Isoray,37810000.0,0.0,USA
Trinity Biotech,37720000.0,1.0,Ireland
UpHealth,37480000.0,2.0,USA
AVROBIO,37190000.0,1.0,USA
Ocean Power Technologies,36900000.0,1.0,USA
Boyaa Interactive,36790000.0,0.0,China
Nymox Pharmaceutical,36740000.0,0.0,Bahamas
Almaden Minerals,36320000.0,0.0,Canada
Atlas Lithium,36170000.0,0.0,USA
Cryo-Cell,36120000.0,4.0,USA
Hepion Pharmaceuticals,35980000.0,0.0,USA
Grand Twins International Cambodia,35830000.0,1.0,Cambodia
Fragbite Group,35380000.0,0.0,Sweden
Capstone Green Energy,35380000.0,2.0,USA
Comstock Mining,35360000.0,0.0,USA
IZEA Worldwide,34910000.0,1.0,USA
RealNetworks,34820000.0,1.0,USA
EMCORE Corporation,34590000.0,1.0,USA
CorpHousing Group,34480000.0,1.0,USA
Palatin Technologies,34270000.0,3.0,USA
AgEagle Aerial Systems,34200000.0,0.0,USA
LightPath Technologies,34120000.0,1.0,USA
HeartBeam,33850000.0,4.0,USA
Audacy,33760000.0,0.0,USA
VistaGen Therapeutics,33630000.0,0.0,USA
Foresight Autonomous Holdings,33580000.0,1.0,Israel
Sio Gene Therapies,33530000.0,0.0,USA
Monopar Therapeutics,33200000.0,3.0,USA
Zion Oil & Gas,33130000.0,0.0,USA
Lumos Pharma,33000000.0,4.0,USA
Appirits,32990000.0,8.0,Japan
Houston American Energy,32960000.0,3.0,USA
Sierra Metals,32700000.0,0.0,Canada
Salem Media Group,32380000.0,1.0,USA
Inuvo,32230000.0,0.0,USA
Acasti Pharma,32040000.0,1.0,Canada
Vaccinex,31920000.0,1.0,USA
Camber Energy,31780000.0,2.0,USA
CorEnergy Infrastructure Trust,31720000.0,2.0,USA
Forever Entertainment,31170000.0,1.0,Poland
Rave Restaurant Group,30760000.0,2.0,USA
Satsuma Pharmaceuticals,30470000.0,1.0,USA
Nexstim,30040000.0,4.0,Finland
Bionomics,29650000.0,4.0,Australia
BioSig Technologies,29470000.0,1.0,USA
Toro Energy,29430000.0,0.0,Australia
Alkaline Water Company,29140000.0,0.0,USA
Journey Medical,29130000.0,2.0,USA
Team Inc,29130000.0,7.0,USA
Shapeways,29120000.0,1.0,USA
Stryve Foods,29030000.0,1.0,USA
Blue Apron Holdings,28950000.0,1.0,USA
ToughBuilt Industries,28610000.0,2.0,USA
Beasley Broadcast Group,28430000.0,1.0,USA
PaxMedica,28400000.0,2.0,USA
Treasure Global,28350000.0,2.0,Malaysia
Athenex,28280000.0,0.0,USA
Psychemedics,28270000.0,5.0,USA
SPI Energy,28190000.0,1.0,USA
Sporting Clube de Braga,28040000.0,23.0,Portugal
Microbot Medical,27930000.0,4.0,USA
Vislink Technologies,27920000.0,1.0,USA
FingerTango,27740000.0,0.0,China
Cyclerion Therapeutics,27510000.0,1.0,USA
Zee Learn,27450000.0,0.0,India
Atlis Motor Vehicles,27170000.0,3.0,USA
Fun Yours Technology,27030000.0,1.0,Taiwan
TENDA,26690000.0,12.0,Japan
Core Scientific,26530000.0,0.0,USA
Trinity Place Holdings,26420000.0,1.0,USA
NantHealth,26340000.0,3.0,USA
Silicon Studio,26050000.0,9.0,Japan
Aptinyx,25730000.0,0.0,USA
Conformis,25550000.0,3.0,USA
Zynerba Pharmaceuticals,25500000.0,1.0,USA
Rockley Photonics,25360000.0,0.0,UK
Quince Therapeutics,25300000.0,1.0,USA
IronNet,25210000.0,0.0,USA
AltPlus,25190000.0,1.0,Japan
Pioneer Power Solutions,25170000.0,3.0,USA
SeaChange,25070000.0,1.0,USA
Onion Global,25010000.0,0.0,China
Revlon,25010000.0,0.0,USA
Future Retail,24960000.0,0.0,India
IMV,24950000.0,3.0,Canada
Harpoon Therapeutics,24920000.0,1.0,USA
Mobile Global Esports (Mogo),24910000.0,1.0,USA
Erayak Power Solution,24840000.0,2.0,China
Society Pass,24700000.0,1.0,Singapore
WonderPlanet,24640000.0,10.0,Japan
Axel Mark,24590000.0,2.0,Japan
Document Security Systems,24390000.0,0.0,USA
Edia,24310000.0,4.0,Japan
FC Porto,24160000.0,1.0,Portugal
Aprea Therapeutics,24150000.0,0.0,USA
Boxlight,24090000.0,0.0,USA
Biofrontera,24020000.0,1.0,USA
Lannett Company,23730000.0,1.0,USA
SigmaTron International,23610000.0,4.0,USA
Mobcast,23610000.0,1.0,Japan
Regulus Therapeutics,23570000.0,1.0,USA
Stealth BioTherapeutics,23530000.0,0.0,Cayman Islands
Bellerophon Therapeutics,23190000.0,2.0,USA
Mynet,23050000.0,3.0,Japan
AIM ImmunoTech,23030000.0,0.0,USA
AgeX Therapeutics,22760000.0,1.0,USA
Phoenix Motor,22730000.0,1.0,USA
Sientra,22550000.0,0.0,USA
FGI Industries,22130000.0,2.0,USA
